,node,y,x,ref,highway,street_count
11339,42516727,40.653379,-73.906571,,traffic_signals,3
11340,42516737,40.650944,-73.905968,,traffic_signals,5
11341,42516741,40.648563,-73.905337,,traffic_signals,4
11342,42516758,40.580546,-73.95843,,,3
11343,42516763,40.580154,-73.958709,,,3
11344,42516810,40.69212,-73.906599,,,4
11345,42516815,40.653263,-73.963812,,,4
11346,42516824,40.650701,-73.962645,,,3
11347,42516853,40.655202,-73.893547,,,4
11348,42516855,40.653711,-73.892457,,,3
11349,42516862,40.6511001,-73.889951,,,4
11350,42516874,40.6492007,-73.8876724,,,3
11351,42516884,40.652378,-73.979115,,,3
11352,42516889,40.6429427,-73.9773215,,traffic_signals,4
11353,42516891,40.640556,-73.976869,,traffic_signals,4
11354,42516895,40.635779,-73.975962,,traffic_signals,4
11355,42516898,40.633386,-73.97551,,stop,4
11356,42516910,40.6179505,-73.9725694,,,1
11357,42516913,40.616654,-73.972337,,,4
11358,42516918,40.6142644,-73.9718807,,traffic_signals,4
11359,42516921,40.611602,-73.971379,,traffic_signals,4
11360,42516925,40.60905,-73.970896,,traffic_signals,4
11361,42516930,40.604444,-73.970021,,traffic_signals,4
11362,42516934,40.602122,-73.969576,,traffic_signals,4
11363,42516937,40.599733,-73.96913,,traffic_signals,4
11364,42516940,40.597479,-73.968703,,traffic_signals,4
11365,42516942,40.59536,-73.968302,,,4
11366,42516946,40.594744,-73.968185,,,4
11367,42516949,40.592971,-73.967849,,traffic_signals,4
11368,42516953,40.590857,-73.9674479,,crossing,4
11369,42516958,40.589453,-73.967178,,,3
11370,42516961,40.588738,-73.967047,,crossing,3
11371,42516972,40.628412,-73.974832,,,3
11372,42516974,40.628025,-73.974514,,,3
11373,42516979,40.627231,-73.974343,,,4
11374,42516982,40.6262246,-73.974149,,traffic_signals,4
11375,42516987,40.623827,-73.973696,,,4
11376,42517021,40.693361,-73.9758447,,,3
11377,42517036,40.6932627,-73.9733152,,,3
11378,42517044,40.694366,-73.957997,,traffic_signals,4
11379,42517047,40.694579,-73.956143,,traffic_signals,4
11380,42517050,40.694893,-73.953414,,,4
11381,42517060,40.697118,-73.934008,,,3
11382,42517070,40.6980098,-73.9260331,,,4
11383,42517074,40.69808,-73.925352,,,4
11384,42517081,40.6982185,-73.924043,,,4
11385,42517087,40.6983503,-73.9227473,,,4
11386,42517094,40.6988089,-73.9183636,,traffic_signals,4
11387,42517097,40.698898,-73.9175228,,,4
11388,42517106,40.6993038,-73.9136017,,,4
11389,42517107,40.699444,-73.9122858,,,4
11390,42517150,40.629399,-73.974516,,,4
11391,42517154,40.632332,-73.968419,,,3
11392,42517159,40.632446,-73.968495,,,3
11393,42517166,40.601626,-73.962138,,,1
11394,42517167,40.631509,-73.96841,,,3
11395,42517168,40.629314,-73.9679983,,,4
11396,42517169,40.628556,-73.967855,,,1
11397,42517171,40.628287,-73.967803,,,1
11398,42517173,40.626944,-73.967553,,,4
11399,42517175,40.624553,-73.967096,,traffic_signals,4
11400,42517176,40.6221669,-73.9666457,,traffic_signals,4
11401,42517178,40.619773,-73.966189,,traffic_signals,4
11402,42517180,40.6173807,-73.9657391,,traffic_signals,4
11403,42517181,40.615574,-73.965395,,,4
11404,42517182,40.614992,-73.965287,,traffic_signals,4
11405,42517183,40.612331,-73.964781,,traffic_signals,4
11406,42517185,40.609777,-73.964296,,traffic_signals,4
11407,42517186,40.606758,-73.963724,,traffic_signals,4
11408,42517191,40.604496,-73.963297,,,3
11409,42517192,40.60285,-73.962985,,traffic_signals,4
11410,42517196,40.600461,-73.962534,,traffic_signals,4
11411,42517198,40.598206,-73.962103,,traffic_signals,4
11412,42517201,40.596092,-73.961703,,,3
11413,42517208,40.6436743,-73.9707165,,,3
11414,42517211,40.641283,-73.970267,,,4
11415,42517216,40.636506,-73.96936,,traffic_signals,4
11416,42517221,40.676634,-73.881427,,,4
11417,42517228,40.668522,-73.879411,,,4
11418,42517236,40.662943,-73.875569,,,4
11419,42517239,40.661459,-73.87447,,,4
11420,42517244,40.6586683,-73.8724115,,,3
11421,42517249,40.681217,-73.882107,,,4
11422,42517287,40.62792,-74.026263,,traffic_signals,4
11423,42517300,40.622014,-74.016406,,,4
11424,42517307,40.620685,-74.014203,,,4
11425,42517313,40.618024,-74.0098,,traffic_signals,4
11426,42517319,40.616695,-74.007599,,traffic_signals,4
11427,42517323,40.615363,-74.005397,,traffic_signals,4
11428,42517328,40.608564,-73.994137,,traffic_signals,4
